match_id,date,venue,city,match_type,team1,team2,toss_winner,toss_decision,winner,total_runs,total_wickets,total_balls,total_overs
1163056,2018-10-30,Botswana Cricket Association Oval 2,Gaborone,IT20,Swaziland,Malawi,Swaziland,bat,Malawi,203,12,205,34.17
1163057,2018-10-30,Botswana Cricket Association Oval 1,Gaborone,IT20,Mozambique,Lesotho,Mozambique,bat,Mozambique,300,15,254,42.33
1163058,2018-10-30,Botswana Cricket Association Oval 2,Gaborone,IT20,Botswana,Malawi,Botswana,bat,Botswana,301,12,251,41.83
1163059,2018-11-01,Botswana Cricket Association Oval 1,Gaborone,IT20,Malawi,Mozambique,Malawi,bat,Mozambique,212,11,231,38.5
1163060,2018-11-01,Botswana Cricket Association Oval 2,Gaborone,IT20,Namibia,Lesotho,Namibia,bat,Namibia,249,14,210,35.0
1163061,2018-11-01,Botswana Cricket Association Oval 1,Gaborone,IT20,Swaziland,Botswana,Swaziland,bat,Botswana,180,7,197,32.83
1163062,2018-11-01,Botswana Cricket Association Oval 2,Gaborone,IT20,Malawi,Lesotho,Malawi,bat,Malawi,252,18,253,42.17
1163064,2018-11-02,Botswana Cricket Association Oval 2,Gaborone,IT20,Lesotho,Botswana,Lesotho,bat,Botswana,199,13,201,33.5
1163066,2018-11-02,Botswana Cricket Association Oval 2,Gaborone,IT20,Namibia,St Helena,Namibia,bat,Namibia,270,18,234,39.0
1163067,2018-11-03,Botswana Cricket Association Oval 1,Gaborone,IT20,Namibia,Botswana,Namibia,bat,Botswana,233,16,248,41.33
1166881,2018-12-01,Friendship Oval,Dasmarinas,IT20,Japan,Indonesia,Japan,bat,Japan,260,15,249,41.5
1166882,2018-12-01,Friendship Oval,Dasmarinas,IT20,Philippines,South Korea,South Korea,field,Philippines,302,18,260,43.33
1166884,2018-12-02,Friendship Oval,Dasmarinas,IT20,Philippines,Japan,Japan,bat,Japan,309,11,250,41.67
1166885,2018-12-03,Friendship Oval,Dasmarinas,IT20,Philippines,Indonesia,Philippines,bat,Philippines,309,16,249,41.5
1166886,2018-12-03,Friendship Oval,Dasmarinas,IT20,Japan,South Korea,South Korea,bat,Japan,294,13,234,39.0
1166887,2018-12-05,Friendship Oval,Dasmarinas,IT20,Indonesia,Japan,Japan,bat,Indonesia,201,16,239,39.83
1166888,2018-12-05,Friendship Oval,Dasmarinas,IT20,Philippines,South Korea,Philippines,bat,Philippines,202,20,244,40.67
1166889,2018-12-06,Friendship Oval,Dasmarinas,IT20,Indonesia,South Korea,Indonesia,bat,South Korea,145,14,215,35.83
1166890,2018-12-06,Friendship Oval,Dasmarinas,IT20,Philippines,Japan,Philippines,bat,Philippines,233,18,255,42.5
1166891,2018-12-07,Friendship Oval,Dasmarinas,IT20,Philippines,Indonesia,Indonesia,field,Philippines,248,16,237,39.5
1166892,2018-12-07,Friendship Oval,Dasmarinas,IT20,Japan,South Korea,South Korea,field,South Korea,255,14,239,39.83
1434162,2024-05-26,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,IT20,Gibraltar,Hungary,Hungary,field,Hungary,303,10,218,36.33
460054,2010-06-04,Sea Breeze Oval,Hamilton,IT20,Argentina,United States of America,United States of America,field,United States of America,367,14,246,41.0
460056,2010-06-05,National Stadium,Hamilton,IT20,Cayman Islands,Bermuda,Cayman Islands,bat,Bermuda,245,13,258,43.0
460058,2010-06-05,National Stadium,Hamilton,IT20,Bermuda,Bahamas,Bahamas,field,Bermuda,285,15,262,43.67
460060,2010-06-06,National Stadium,Hamilton,IT20,Bermuda,United States of America,United States of America,field,United States of America,275,13,260,43.33
460064,2010-06-06,National Stadium,Hamilton,IT20,Canada,United States of America,United States of America,field,United States of America,201,15,234,39.0
640929,2013-07-23,YMCA Cricket Club,Dublin,IT20,Pakistan,Thailand,Pakistan,bat,Pakistan,221,14,258,43.0
640931,2013-07-25,Merrion Cricket Club Ground,Dublin,IT20,Ireland,Canada,Ireland,bat,Ireland,215,17,248,41.33
640935,2013-07-25,Merrion Cricket Club Ground,Dublin,IT20,Japan,Sri Lanka,Sri Lanka,field,Sri Lanka,43,10,121,20.17
640939,2013-07-27,The Vineyard,Dublin,IT20,Thailand,Zimbabwe,Thailand,field,Zimbabwe,177,18,256,42.67
640941,2013-07-27,Merrion Cricket Club Ground,Dublin,IT20,Netherlands,Pakistan,Netherlands,field,Pakistan,124,9,110,18.33
640943,2013-07-27,The Vineyard,Dublin,IT20,Canada,Japan,Canada,field,Canada,197,10,267,44.5
640949,2013-07-29,"The Village, Malahide",Dublin,IT20,Japan,Zimbabwe,Zimbabwe,field,Zimbabwe,117,17,229,38.17
640951,2013-07-29,YMCA Cricket Club,Dublin,IT20,Netherlands,Sri Lanka,Netherlands,field,Sri Lanka,208,10,187,31.17
640959,2013-07-31,YMCA Cricket Club,Dublin,IT20,Ireland,Netherlands,Netherlands,field,Ireland,270,9,251,41.83
660093,2013-11-15,Sheikh Zayed Stadium,Abu Dhabi,IT20,Ireland,Namibia,Namibia,field,Ireland,300,12,249,41.5
660095,2013-11-15,Sheikh Zayed Stadium Nursery 1,Abu Dhabi,IT20,Uganda,United Arab Emirates,United Arab Emirates,field,United Arab Emirates,177,10,211,35.17
660097,2013-11-15,ICC Academy Oval 2,Dubai,IT20,Denmark,Nepal,Denmark,bat,Nepal,159,15,203,33.83
660099,2013-11-15,Sharjah Cricket Stadium,Sharjah,IT20,Bermuda,Scotland,Bermuda,bat,Bermuda,280,17,251,41.83
660103,2013-11-15,Abu Dhabi Oval 1,Abu Dhabi,IT20,Italy,Hong Kong,Hong Kong,field,Hong Kong,221,11,235,39.17
660105,2013-11-15,Sheikh Zayed Stadium Nursery 2,Abu Dhabi,IT20,Kenya,Papua New Guinea,Kenya,bat,Papua New Guinea,353,11,230,38.33
660109,2013-11-16,Sheikh Zayed Stadium,Abu Dhabi,IT20,Namibia,United Arab Emirates,United Arab Emirates,field,United Arab Emirates,241,14,240,40.0
660111,2013-11-16,ICC Academy Oval 1,Dubai,IT20,Denmark,Bermuda,Denmark,bat,Bermuda,223,9,226,37.67
660115,2013-11-16,Abu Dhabi Oval 1,Abu Dhabi,IT20,Uganda,Hong Kong,Uganda,bat,Hong Kong,212,16,237,39.5
660117,2013-11-16,Zayed Cricket Stadium,Abu Dhabi,IT20,United States of America,Italy,United States of America,bat,Italy,323,9,248,41.33
660121,2013-11-16,ICC Academy Oval 2,Dubai,IT20,Kenya,Nepal,Nepal,field,Nepal,368,11,245,40.83
660125,2013-11-17,Abu Dhabi Oval 1,Abu Dhabi,IT20,Namibia,United States of America,United States of America,field,Namibia,291,12,250,41.67
660127,2013-11-17,Abu Dhabi Oval 2,Abu Dhabi,IT20,Ireland,United Arab Emirates,Ireland,bat,Ireland,271,15,241,40.17
660133,2013-11-18,Sheikh Zayed Stadium,Abu Dhabi,IT20,Italy,Uganda,Uganda,field,Uganda,299,13,242,40.33
660135,2013-11-18,ICC Academy,Dubai,IT20,Denmark,Kenya,Denmark,bat,Kenya,169,10,181,30.17
660137,2013-11-18,Abu Dhabi Oval 1,Abu Dhabi,IT20,Hong Kong,Canada,Canada,field,Hong Kong,283,13,243,40.5
660139,2013-11-18,ICC Academy Ground No 2,Dubai,IT20,Nepal,Scotland,Scotland,field,Scotland,275,9,243,40.5
660141,2013-11-19,Sheikh Zayed Stadium Nursery 1,Abu Dhabi,IT20,Italy,Namibia,Italy,bat,Namibia,243,13,244,40.67
660143,2013-11-19,ICC Academy Ground No 2,Dubai,IT20,Denmark,Netherlands,Denmark,bat,Netherlands,219,11,188,31.33
660145,2013-11-19,Sheikh Zayed Stadium,Abu Dhabi,IT20,United Arab Emirates,Hong Kong,United Arab Emirates,field,United Arab Emirates,280,11,238,39.67
660147,2013-11-19,Sheikh Zayed Stadium Nursery 1,Abu Dhabi,IT20,Canada,Uganda,Canada,bat,Canada,230,17,231,38.5
660151,2013-11-19,Sharjah Cricket Stadium,,IT20,Nepal,Papua New Guinea,Papua New Guinea,bat,Nepal,281,9,236,39.33
660153,2013-11-20,Sheikh Zayed Stadium,Abu Dhabi,IT20,Ireland,United States of America,United States of America,field,Ireland,357,13,242,40.33
660157,2013-11-20,Sheikh Zayed Stadium Nursery 2,Abu Dhabi,IT20,Hong Kong,Namibia,Namibia,bat,Hong Kong,225,11,234,39.0
660159,2013-11-20,Sharjah Cricket Stadium,,IT20,Netherlands,Nepal,Netherlands,field,Netherlands,217,11,222,37.0
660163,2013-11-21,ICC Academy,Dubai,IT20,Scotland,Papua New Guinea,Papua New Guinea,field,Scotland,278,14,245,40.83
660169,2013-11-21,ICC Academy Ground No 2,Dubai,IT20,Bermuda,Kenya,Kenya,field,Kenya,249,10,183,30.5
660171,2013-11-22,Sheikh Zayed Stadium,Abu Dhabi,IT20,United Arab Emirates,Canada,Canada,field,United Arab Emirates,282,18,243,40.5
660177,2013-11-22,Zayed Cricket Stadium,Abu Dhabi,IT20,Ireland,Uganda,Ireland,bat,Ireland,246,11,245,40.83
660179,2013-11-22,Abu Dhabi Oval 2,Abu Dhabi,IT20,Hong Kong,United States of America,United States of America,field,Hong Kong,271,14,244,40.67
660183,2013-11-23,Sheikh Zayed Stadium Nursery 1,Abu Dhabi,IT20,Canada,Namibia,Namibia,field,Namibia,237,13,241,40.17
660187,2013-11-23,Sheikh Zayed Stadium Nursery 2,Abu Dhabi,IT20,United Arab Emirates,Italy,United Arab Emirates,field,Italy,249,15,226,37.67
660189,2013-11-23,ICC Academy,Dubai,IT20,Bermuda,Nepal,Bermuda,field,Nepal,275,18,238,39.67
660191,2013-11-24,Sheikh Zayed Stadium,Abu Dhabi,IT20,Canada,Italy,Italy,bat,Canada,209,11,241,40.17
660195,2013-11-24,ICC Academy Ground No 2,Dubai,IT20,Denmark,Scotland,Scotland,bat,Scotland,335,9,247,41.17
660197,2013-11-24,Sheikh Zayed Stadium,Abu Dhabi,IT20,Hong Kong,Ireland,Ireland,bat,Ireland,329,14,231,38.5
660199,2013-11-24,Sheikh Zayed Stadium Nursery 1,Abu Dhabi,IT20,United Arab Emirates,United States of America,United Arab Emirates,bat,United Arab Emirates,288,12,246,41.0
660201,2013-11-24,ICC Academy Ground No 2,Dubai,IT20,Bermuda,Papua New Guinea,Papua New Guinea,bat,Papua New Guinea,311,14,241,40.17
660205,2013-11-26,ICC Academy Ground No 2,Dubai,IT20,Bermuda,Uganda,Uganda,bat,Uganda,257,11,245,40.83
660207,2013-11-26,Sharjah Cricket Stadium,Sharjah,IT20,United States of America,Denmark,Denmark,field,United States of America,269,16,247,41.17
660211,2013-11-27,Sheikh Zayed Stadium,Abu Dhabi,IT20,Hong Kong,Nepal,Nepal,field,Nepal,287,13,248,41.33
660215,2013-11-27,Sheikh Zayed Stadium Nursery 2,Abu Dhabi,IT20,Italy,Scotland,Italy,bat,Scotland,251,11,230,38.33
660217,2013-11-27,Sheikh Zayed Stadium,Abu Dhabi,IT20,United Arab Emirates,Netherlands,United Arab Emirates,bat,United Arab Emirates,224,17,244,40.67
660219,2013-11-28,Sheikh Zayed Stadium,Abu Dhabi,IT20,Hong Kong,Papua New Guinea,Hong Kong,bat,Hong Kong,245,19,237,39.5
660221,2013-11-28,Sheikh Zayed Stadium Nursery 2,Abu Dhabi,IT20,Italy,Namibia,Italy,bat,Italy,235,19,247,41.17
660225,2013-11-29,Sheikh Zayed Stadium Nursery 1,Abu Dhabi,IT20,Papua New Guinea,Scotland,Papua New Guinea,bat,Scotland,289,10,250,41.67
660231,2013-11-29,Sheikh Zayed Stadium,Abu Dhabi,IT20,United Arab Emirates,Ireland,Ireland,bat,Ireland,232,18,230,38.33
660233,2013-11-30,Sheikh Zayed Stadium,Abu Dhabi,IT20,United Arab Emirates,Nepal,Nepal,field,Nepal,264,10,239,39.83
777991,2014-09-20,Yeonhui Cricket Ground,Incheon,IT20,Malaysia,Thailand,Malaysia,bat,Thailand,99,9,208,34.67
777995,2014-09-21,Yeonhui Cricket Ground,Incheon,IT20,Nepal,Thailand,Thailand,field,Thailand,129,12,233,38.83
777997,2014-09-22,Yeonhui Cricket Ground,Incheon,IT20,Malaysia,Nepal,Malaysia,field,Nepal,130,13,230,38.33
777999,2014-09-22,Yeonhui Cricket Ground,Incheon,IT20,South Korea,Hong Kong,Hong Kong,bat,Hong Kong,149,16,241,40.17
778001,2014-09-23,Yeonhui Cricket Ground,Incheon,IT20,China,Japan,Japan,bat,China,143,10,264,44.0
778003,2014-09-23,Yeonhui Cricket Ground,Incheon,IT20,Hong Kong,Sri Lanka,Sri Lanka,bat,Sri Lanka,216,15,236,39.33
778005,2014-09-24,Yeonhui Cricket Ground,Incheon,IT20,Pakistan,Thailand,Thailand,field,Pakistan,143,12,180,30.0
778009,2014-09-25,Yeonhui Cricket Ground,Incheon,IT20,China,Pakistan,Pakistan,field,Pakistan,78,11,168,28.0
778011,2014-09-25,Yeonhui Cricket Ground,Incheon,IT20,Bangladesh,Sri Lanka,Bangladesh,bat,Bangladesh,165,14,242,40.33
778013,2014-09-26,Yeonhui Cricket Ground,Incheon,IT20,China,Sri Lanka,China,bat,Sri Lanka,131,11,241,40.17
778015,2014-09-26,Yeonhui Cricket Ground,Incheon,IT20,Bangladesh,Pakistan,Pakistan,bat,Pakistan,135,15,168,28.0
778017,2014-09-27,Yeonhui Cricket Ground,Incheon,IT20,South Korea,Malaysia,Malaysia,field,Malaysia,143,10,202,33.67
778019,2014-09-27,Yeonhui Cricket Ground,Incheon,IT20,Kuwait,Nepal,Kuwait,bat,Nepal,41,11,101,16.83
778021,2014-09-28,Yeonhui Cricket Ground,Incheon,IT20,China,Malaysia,China,bat,Malaysia,114,8,179,29.83
778023,2014-09-28,Yeonhui Cricket Ground,Incheon,IT20,Maldives,Nepal,Maldives,bat,Nepal,107,13,209,34.83
778027,2014-09-29,Yeonhui Cricket Ground,Incheon,IT20,South Korea,China,China,field,South Korea,170,12,132,22.0
778029,2014-09-30,Yeonhui Cricket Ground,Incheon,IT20,Hong Kong,Malaysia,Malaysia,bat,Hong Kong,259,10,241,40.17
778031,2014-09-30,Yeonhui Cricket Ground,Incheon,IT20,South Korea,Sri Lanka,South Korea,field,Sri Lanka,227,18,233,38.83
778039,2014-10-02,Yeonhui Cricket Ground,Incheon,IT20,Bangladesh,Sri Lanka,Sri Lanka,field,,59,3,70,11.67
778041,2014-10-03,Yeonhui Cricket Ground,Incheon,IT20,Bangladesh,Hong Kong,Bangladesh,bat,Bangladesh,297,13,250,41.67
811111,2015-01-25,Al Dhaid Cricket Village,,IT20,Malaysia,Maldives,Malaysia,bat,Malaysia,256,16,246,41.0
811117,2015-01-26,Al Dhaid Cricket Village,,IT20,Kuwait,Saudi Arabia,Saudi Arabia,field,Kuwait,315,18,253,42.17
811119,2015-01-26,Sharjah Cricket Stadium,,IT20,Malaysia,Oman,Oman,bat,Oman,338,10,248,41.33
811121,2015-01-27,Sharjah Cricket Stadium,,IT20,Kuwait,Maldives,Maldives,bat,Kuwait,281,10,181,30.17
811123,2015-01-27,Al Dhaid Cricket Village,,IT20,Oman,Singapore,Singapore,bat,Singapore,373,18,247,41.17
811125,2015-01-27,Sharjah Cricket Stadium,,IT20,Malaysia,Saudi Arabia,Saudi Arabia,bat,Saudi Arabia,309,15,247,41.17
811127,2015-01-29,Sharjah Cricket Stadium,,IT20,Maldives,Oman,Oman,field,Oman,205,9,183,30.5
811129,2015-01-29,Sharjah Cricket Stadium,,IT20,Saudi Arabia,Singapore,Saudi Arabia,bat,Saudi Arabia,284,16,243,40.5
811135,2015-01-30,Sharjah Cricket Stadium,,IT20,Kuwait,Oman,Oman,bat,Oman,287,17,246,41.0
811137,2015-01-30,Sharjah Cricket Stadium,,IT20,Malaysia,Singapore,Singapore,bat,Malaysia,284,14,239,39.83
875461,2015-07-10,"Civil Service Cricket Club, Stormont",Belfast,IT20,Ireland,Namibia,Ireland,field,Ireland,252,11,233,38.83
875463,2015-07-10,Myreside,Edinburgh,IT20,Canada,Kenya,Kenya,field,Kenya,289,8,235,39.17
875465,2015-07-10,"Civil Service Cricket Club, Stormont",Belfast,IT20,Nepal,United States of America,United States of America,bat,Nepal,243,14,243,40.5
875469,2015-07-11,"Bready Cricket Club, Magheramason",Londonderry,IT20,Hong Kong,Jersey,Jersey,field,Jersey,307,7,233,38.83
875473,2015-07-11,Myreside,Edinburgh,IT20,Kenya,Oman,Oman,field,Kenya,279,14,242,40.33
875475,2015-07-11,"Civil Service Cricket Club, Stormont",Belfast,IT20,Namibia,Nepal,Nepal,field,,61,1,47,7.83
875477,2015-07-12,"Civil Service Cricket Club, Stormont",Belfast,IT20,Ireland,United States of America,United States of America,field,Ireland,246,16,232,38.67
875479,2015-07-12,"Bready Cricket Club, Magheramason",Londonderry,IT20,Papua New Guinea,Jersey,Jersey,field,Papua New Guinea,266,19,245,40.83
875495,2015-07-14,Myreside,Edinburgh,IT20,Netherlands,Oman,Oman,field,Oman,273,14,238,39.67
875497,2015-07-14,New Williamfield No1 Oval,Stirling,IT20,Canada,United Arab Emirates,United Arab Emirates,field,United Arab Emirates,268,14,238,39.67
875499,2015-07-14,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,IT20,Kenya,Scotland,Kenya,bat,Scotland,283,8,212,35.33
875503,2015-07-15,"Bready Cricket Club, Magheramason",Londonderry,IT20,Jersey,United States of America,United States of America,field,United States of America,175,15,205,34.17
875509,2015-07-15,Goldenacre,Edinburgh,IT20,Kenya,United Arab Emirates,Kenya,bat,Kenya,252,15,233,38.83
875511,2015-07-16,Goldenacre,Edinburgh,IT20,Scotland,Canada,Scotland,field,Scotland,274,10,215,35.83
875515,2015-07-17,Clontarf Cricket Club Ground,Dublin,IT20,Jersey,Namibia,Namibia,field,Namibia,325,5,223,37.17
875517,2015-07-17,Goldenacre,Edinburgh,IT20,Canada,Netherlands,Netherlands,field,Netherlands,346,12,234,39.0
875523,2015-07-18,"The Village, Malahide",Dublin,IT20,Jersey,Nepal,Jersey,field,Jersey,212,11,227,37.83
875525,2015-07-18,Goldenacre,Edinburgh,IT20,Scotland,Oman,Oman,field,Scotland,323,12,247,41.17
875529,2015-07-18,"The Village, Malahide",Dublin,IT20,Namibia,Papua New Guinea,Papua New Guinea,field,Namibia,313,15,242,40.33
875531,2015-07-18,Clontarf Cricket Club Ground,Dublin,IT20,Hong Kong,United States of America,United States of America,field,United States of America,253,12,237,39.5
875533,2015-07-18,Myreside,Edinburgh,IT20,Kenya,Netherlands,Netherlands,field,Netherlands,195,16,177,29.5
875535,2015-07-19,"The Village, Malahide",Dublin,IT20,Ireland,Jersey,Ireland,field,Ireland,245,13,220,36.67
875537,2015-07-19,"The Village, Malahide",Dublin,IT20,Papua New Guinea,United States of America,Papua New Guinea,field,United States of America,276,15,246,41.0
875539,2015-07-19,Clontarf Cricket Club Ground,Dublin,IT20,Hong Kong,Namibia,Namibia,field,Hong Kong,311,18,220,36.67
875543,2015-07-21,"The Village, Malahide",Dublin,IT20,Namibia,Netherlands,Namibia,bat,Netherlands,272,12,239,39.83
875547,2015-07-23,"The Village, Malahide",Dublin,IT20,Namibia,Oman,Oman,field,Oman,298,14,243,40.5
877507,2015-05-18,Wanderers Cricket Ground,Windhoek,IT20,Namibia,Hong Kong,Namibia,field,Hong Kong,317,12,249,41.5
881723,2015-11-28,Thailand Cricket Ground,Bangkok,IT20,Thailand,Bangladesh,Thailand,field,Bangladesh,137,16,219,36.5
881725,2015-11-28,Asian Institute of Technology Ground,Bangkok,IT20,Ireland,Netherlands,Netherlands,bat,Ireland,181,8,204,34.0
881729,2015-11-28,Asian Institute of Technology Ground,Bangkok,IT20,China,Zimbabwe,Zimbabwe,field,Zimbabwe,177,5,244,40.67
881735,2015-11-29,Terdthai Cricket Ground,Bangkok,IT20,Netherlands,Zimbabwe,Netherlands,field,Zimbabwe,218,9,258,43.0
881737,2015-11-29,Asian Institute of Technology Ground,Bangkok,IT20,Thailand,Papua New Guinea,Papua New Guinea,field,Papua New Guinea,141,9,238,39.67
881739,2015-12-01,Terdthai Cricket Ground,Bangkok,IT20,Thailand,Scotland,Scotland,field,Scotland,149,11,242,40.33
881741,2015-12-01,Asian Institute of Technology Ground,Bangkok,IT20,Bangladesh,Papua New Guinea,Papua New Guinea,field,Bangladesh,159,17,246,41.0
881743,2015-12-01,Terdthai Cricket Ground,Bangkok,IT20,Ireland,Zimbabwe,Ireland,field,Ireland,157,13,219,36.5
881745,2015-12-01,Asian Institute of Technology Ground,Bangkok,IT20,China,Netherlands,Netherlands,bat,China,204,11,259,43.17
881747,2015-12-03,Terdthai Cricket Ground,Bangkok,IT20,Bangladesh,Zimbabwe,Zimbabwe,field,Bangladesh,147,15,250,41.67
881749,2015-12-03,Asian Institute of Technology Ground,Bangkok,IT20,Netherlands,Papua New Guinea,Papua New Guinea,field,Papua New Guinea,211,13,258,43.0
881751,2015-12-03,Terdthai Cricket Ground,Bangkok,IT20,Ireland,Scotland,Ireland,field,Ireland,156,10,196,32.67
881757,2015-12-05,Asian Institute of Technology Ground,Bangkok,IT20,China,Papua New Guinea,China,bat,Papua New Guinea,187,7,244,40.67
881759,2015-12-05,Terdthai Cricket Ground,Bangkok,IT20,Thailand,Netherlands,Thailand,field,Thailand,141,11,219,36.5
881761,2015-12-05,Asian Institute of Technology Ground,Bangkok,IT20,Scotland,Zimbabwe,Zimbabwe,field,Zimbabwe,189,11,255,42.5
940409,2015-11-17,Sheikh Kamal International Cricket Stadium,Cox's Bazar,IT20,Bangladesh,Zimbabwe,Zimbabwe,field,Bangladesh,215,11,252,42.0
940413,2015-11-19,Sheikh Kamal International Cricket Stadium,Cox's Bazar,IT20,Bangladesh,Zimbabwe,Bangladesh,field,Bangladesh,139,8,197,32.83
973777,2016-02-21,Kinrara Academy Oval,Kuala Lumpur,IT20,Malaysia,Singapore,Singapore,field,Malaysia,355,10,257,42.83
